Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,Cluster
Hey Mor,Hey Mor,Ozuna,10/6/2022,QMDA62203322,364,80.1,0.2303255039729952,0.1659154695786351,0.2629513705381274,76.0,0.0235099863293046,"1,303,919","793,798","154,969,251",0.0092010205091812,"45,000,407",0.0909090909090909,"65,798",79,41.0,"3,780,470",78.0,0.0189661410460529,"3,605",,0.0064978820083712,,0.0,0
Ferrari,Ferrari,James Hype,3/15/2022,GB3CE2200004,366,80.1,0.1462136648740563,0.3140647469219551,0.2986900303839532,74.0,0.012387147148104,"1,277,287","88,909","20,233,025",0.0015780183831362,"877,635,000",0.1526806526806527,"253,244",332,76.0,"1,468,578",44.0,0.0017754511590452,"2,953","6,916,408",0.0284689143918778,,0.0,0
Falling,Falling,Trevor Daniel,10/5/2018,USUYG1221109,367,80.0,0.3751103489886488,0.3821907854286396,0.1251132156308418,71.0,0.0705666185454741,"15,653,870","6,047,796","914,937,622",0.0374851349320832,"529,839,674",0.1328671328671329,"168,415",126,195.0,"454,460",4.0,0.1450549362764942,"141,079","2,388",0.0562965025764834,,0.0,0
positions,positions,Ariana Grande,10/23/2020,USUM72019412,368,80.0,0.3346583822336386,0.2357996649677925,0.2055858517019445,74.0,0.0476843101171752,"10,401,273","1,268,910","254,276,140",0.008508772462586,"1,958,337,600",0.3286713286713286,"599,336",639,43.0,"242,610",50.0,0.0615020397850926,"39,920",,0.0150106184165392,,1.0,3
Where Are You Now,Where Are You Now,Lost Frequencies,7/30/2021,BEHP42100067,370,79.9,0.2857264130643908,0.3587825695174892,0.4374917924849898,74.0,0.0131325102636735,"1,467,163","308,286","25,459,624",0.0017746599878781,"1,857,452,555",0.2972027972027972,"391,895",308,158.0,"4,728,637",51.0,0.0550548663746634,"6,731",,0.0385022709071638,,0.0,0
Amor Prohibido - Remasterizado 2024/30th Anniversary,Amor Prohibido (Remasterizado 2024/30th Anniversary),Selena,3/22/2024,USUM72402905,369,79.9,0.0705776779769847,5.5895161003470585e-05,0.0008560230174332,,0.0090835579636131,,,,0.001140138899939,,0.0058275058275058,,,1.0,239,15.0,0.0631898659828039,"42,531",,0.0038880992777336,,0.0,2
Save Your Tears,After Hours,The Weeknd,3/20/2020,USUG12000658,371,79.9,0.4660810368299947,0.5156836740397465,0.2406246616910484,80.0,0.0223771524864441,"2,699,016","415,050","137,726,738",0.0049495875715195,327,0.331002331002331,"3,607",321,46.0,"105,227",27.0,0.1938516456768149,"79,728","22,025,427",0.0717778833652748,,1.0,3
Happier Than Ever,Happier Than Ever,Billie Eilish,7/30/2021,USUM72105936,372,79.9,0.3087439126881512,0.3209500144819281,0.1952738260670566,78.0,0.0325176719324436,"8,470,860","570,442","358,879,639",0.0098434610058359,"1,152,917,073",0.2307692307692307,"82,181",275,51.0,"547,449",50.0,0.0067643962675248,"29,358","15,220,155",0.0211452975934225,,1.0,3
This Is What You Came For,This Is What You Came For,Calvin Harris,4/29/2016,GBARL1600460,373,79.8,0.4079885672867314,0.3456150246192777,0.4466322888007864,79.0,0.188982709516445,"13,411,706","2,176,881","17,649,503",0.0005904761615033,"276,177,209",0.4137529137529137,"119,588",81,173.0,"1,609,545",86.0,0.4067942902831834,"143,591","1,056,564",0.0611664551706657,,0.0,0
China,China,Anuel AA,7/19/2019,QM6P41952433,376,79.5,0.2751569320569681,0.2329947441610729,0.2223179013074744,68.0,0.1424191388381993,"9,851,235","386,741","15,484,682",0.0006291899698264,"300,548,195",0.2109557109557109,"36,105",20,75.0,"1,424,896",63.0,0.0663687130566885,"31,755","2,130,789",0.0266840566040989,,0.0,0
"Let It Go - From ""Frozen""/Soundtrack Version",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Idina Menzel,1/1/2013,USWD11366376,374,79.5,0.1773629536071265,0.1088058591679073,0.1043340013267266,69.0,0.2553974542921727,"11,589,558","837,092","81,957,005",0.0041438063191859,"93,296,828",0.1748251748251748,"5,863",,31.0,"159,525",45.0,0.1869969543633644,"3,302,248",,0.0114460212574341,,0.0,0
Moonlight,?,XXXTENTACION,3/16/2018,USUG11800209,375,79.5,0.4403701745686132,0.4083920655972059,0.157544043234659,77.0,0.0984913085302438,"24,201,486","275,009","36,219,008",0.0012895841881334,"160,456,727",0.0757575757575757,"16,859",2,41.0,"344,324",15.0,0.0949348945546597,"311,466","80,552,486",0.0165835191667316,,1.0,3
I Had Some Help (feat. Morgan Wallen),I Had Some Help,Post Malone,5/10/2024,USUM72404993,377,79.4,0.0584097236045704,0.0045901783733153,0.0184485173256475,,0.0090835579636131,,,,0.001140138899939,,0.1585081585081585,"19,724",,6.0,"44,739",19.0,0.0087015286325158,,,0.0038880992777336,,0.0,2
Smart,EASY,LE SSERAFIM,2/19/2024,USA2P2402103,379,79.3,0.0371965015401194,0.0115652169494453,0.0773454639777824,74.0,0.0080070650977401,"1,872,592","170,200","234,770,546",0.008831640947376,"495,137,217",0.0139860139860139,915,16,3.0,"20,293",,0.0001806249368651,676,"556,351",0.0010649763996414,,0.0,2
That's What I Like,24K Magic,Bruno Mars,11/17/2016,USAT21602948,378,79.3,0.4847540577551144,0.3550714695854103,0.3228859952355655,80.0,0.1651767106077712,"17,077,084","604,526","100,008,149",0.0030223795092355,"408,244,698",0.1643356643356643,"57,222",316,270.0,"391,125",44.0,0.4555238082482412,"500,761",,0.0038880992777336,,0.0,0
Commando,Commando - Single,Mavokali,9/28/2022,QZTVM2210964,380,78.6,0.0050604030618006,0.0154202892659271,0.0048268564684717,,0.0029557471212678,"435,329","7,444,200","251,304,348",0.022989221625441,,0.0011655011655011,"1,544",,2.0,"33,249",,3.475619324020109e-06,,,0.0071027787396103,,0.0,2
The Business,The Business,Tiï¿½ï¿,9/16/2020,CYA112000624,381,78.3,0.2783237477639995,0.4330960329679822,0.2983571422851009,70.0,0.0330755652930823,"4,027,102","777,092","73,955,191",0.0061550345580855,"462,516,169",0.4207459207459207,"277,419",484,216.0,"3,941,324",41.0,0.0740355951832851,"53,852","140,470",0.0438696516858912,,0.0,0
Ride It,Ride It,Regard,7/26/2019,GBCEN1900047,382,78.2,0.3151785594631734,0.3726361004825615,0.4061460693125922,76.0,0.0345543272453775,"3,884,141","3,646,762","362,781,709",0.0219476485968328,"49,285,616",0.4149184149184149,"386,774",894,273.0,"2,339,277",65.0,0.1246942601976568,"51,884","19,580,257",0.0740855885311292,,0.0,0
Mwaki,SURRENDER,Zerb,9/27/2023,NLRD52339318,383,77.9,0.0283157409885639,0.0617675404943503,0.2926141088207921,42.0,0.0047883885977492,"806,269","118,600","20,204,903",0.0016950575353489,"303,381,336",0.0547785547785547,"90,542",163,51.0,"19,833,933",34.0,0.0010616517332814,760,"1,832,441",0.0222516535465198,,0.0,2
BICHOTA,BICHOTA,KAROL G,10/23/2020,USUM72019324,385,77.8,0.2027553360592962,0.146306430822963,0.1191608191816884,64.0,0.0975291551816027,"7,916,193","1,586,770","101,362,709",0.0049472099721356,"172,943,996",0.1538461538461538,"36,028",239,38.0,"1,594,172",33.0,0.0478715722325307,"48,232",,0.0079177443814778,,1.0,3
Renklensin,Renklensin - Single,Reynmen,4/19/2024,FRX282477628,384,77.8,0.0128319297269084,0.0044529811599431,0.0251163538838308,75.0,0.0047483570605302,"547,375",,,0.001140138899939,"11,444,478",0.0093240093240093,"3,016",,5.0,"1,585,603",,0.0087015286325158,,,0.0009006183602138,,0.0,2
Bad idea,Missing,Kurochuu,6/9/2024,CA5KR2466578,387,77.6,0.0201339659824672,1.693792757680927e-06,8.344025012741602e-06,1.0,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
writhe,writhe,daine,2/21/2023,AUWA02201495,386,77.6,0.0560204277278658,0.0002743944267443,2.6270909268074517e-05,15.0,0.0561099920312095,"2,980,959",12,"8,960",3.905676680731769e-07,"26,629,501",0.0,20,,1.0,"14,566",,5.3975609710554086e-08,,,0.0038880992777336,,0.0,2
The Hills,The Hills,The Weeknd,5/27/2015,USUG11500737,388,77.5,0.5387731600725216,0.5645563702698719,0.3495029547397097,80.0,0.1473093240342953,"15,819,333","1,064,662","140,355,034",0.0050341614750146,"297,672,687",0.2062937062937063,"9,129",131,67.0,"891,934",30.0,0.4550282458772484,"568,806","22,542,449",0.078252093266265,,1.0,3
Seven (feat. Latto) (Clean Ver.),Seven (feat. Latto),Jung Kook,7/14/2023,USA2P2330092,389,77.4,0.3908837343173394,0.0268669407223348,0.0542717647726874,72.0,0.0090835579636131,,"1,500,000","104,700,560",0.0046827785834564,,0.0652680652680652,"112,184",,5.0,"2,931",20.0,0.0087015286325158,,,0.0038880992777336,,0.0,2
SKINNY,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401995,390,77.3,0.0180338548203286,0.0069140620368535,0.0527941671628706,84.0,0.0004691519721275,"246,884",472,"301,528",6.105230408188503e-06,"934,654",0.0594405594405594,238,2,12.0,"1,198,375",32.0,0.0001549926713727,318,"1,687,131",0.0001781754889982,,0.0,2
The Girl From Ipanema,Instrumental Bossa Nova,Stan Getz,6/6/2024,QZQAY2414774,391,77.2,0.0560204277278658,0.0547289846898072,0.0505424544431005,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0080655733480406,,0.0,2
Te Felicito,Te Felicito,Shakira,4/21/2022,USQX92201764,392,77.0,0.1680713902318218,0.125794600527447,0.1420070951047663,67.0,0.0440638298933618,"4,424,400","826,261","159,735,614",0.0111224125205433,"455,293,047",0.113053613053613,"124,848",455,53.0,"3,243,848",69.0,0.0174490608821586,"8,165",,0.0117528123150573,,0.0,2
Que Onda,Que Onda - Single,Calle 24,8/30/2023,USDXS2303230,393,76.9,0.1500764501046916,0.0622976976275044,0.0822564125137763,81.0,0.0139678552445734,"335,112","205,583","41,258,724",0.0021423740986247,"92,125,885",0.0384615384615384,"1,124",45,23.0,"8,060,357",34.0,0.0137840254292461,"7,393",,0.0038880992777336,,1.0,1
Stumblin' In,Stumblin' In,CYRIL,11/10/2023,NLZ542301810,394,76.9,0.0422246574821661,0.0376140557698203,0.5750978965879353,83.0,0.0017925453055679,"247,757","91,700","2,012,224",0.0002646798491075,"320,584,411",0.1048951048951049,"111,796",,117.0,"31,191,745",55.0,0.0001651633160075,270,"1,595,230",0.0211900075298503,,0.0,0
A Bar Song (Tipsy),A Bar Song (Tipsy),Shaboozey,4/12/2024,USUYG1543926,395,76.8,0.072855262861289,0.0028235525270541,0.0169537285085179,23.0,0.0090835579636131,,,,0.001140138899939,,0.1363636363636363,"60,470",,,,6.0,0.0087015286325158,,,0.0038880992777336,,0.0,2
STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem) - Single,Lil Nas X,9/22/2022,USSM12208809,396,76.6,0.1000038643524502,0.1360776163593279,0.0699071220820017,68.0,0.0085009680989746,"1,465,825","61,144","40,889,470",0.001797976131196,"99,649,191",0.0792540792540792,"469,798",534,41.0,"1,075,897",42.0,0.0245496801046328,"11,075",,0.0242195959533881,,1.0,1
